Date,Symbol,Week,Close,Next_close_4,20day_avg_movement,25day_avg_movement,30day_avg_movement,35day_avg_movement,40day_avg_movement
2023-03-31,RELIANCE.NS,2023-03-27,2151.56,2145.84,2209.9379999999996,2223.8016,2229.315,2239.3474285714287,2244.9404999999997
2023-07-03,RELIANCE.NS,2023-07-03,2414.29,2430.81,2536.1405,2534.5644,2537.7103333333334,2530.423142857143,2521.321315789474
2023-07-10,RELIANCE.NS,2023-07-10,2524.45,2529.67,2533.5875,2537.558,2529.0816666666665,2518.7227272727273,
2023-01-11,TCS.NS,2023-01-09,3328.7,3378.4,3449.7875,3455.792,3441.315,3428.6328571428576,3405.3487499999997
2023-03-31,TCS.NS,2023-03-27,3205.9,3263.4,3194.865,3207.0260000000003,3216.581666666667,3229.8828571428576,3236.79
2023-07-14,TCS.NS,2023-07-10,3514.65,3463.3,3423.9799999999996,3417.228,3411.3844827586204,,
2023-08-04,TCS.NS,2023-07-31,3443.55,3442.1,,,,,
2023-03-29,HDFCBANK.NS,2023-03-27,1587.8,1666.35,1672.6525000000001,1669.97,1665.2616666666668,1659.18,1652.4112499999999
2023-04-05,HDFCBANK.NS,2023-04-03,1653.75,1684.9,1670.975,1666.918,1659.7466666666667,1653.8857142857144,1647.92
2023-06-21,HDFCBANK.NS,2023-06-19,1635.6,1658.6,1676.4675,1671.9979999999998,1667.7483333333332,1660.0428571428572,1650.7587500000002
2023-06-28,HDFCBANK.NS,2023-06-26,1676.15,1673.3,1665.0549999999998,1661.344,1653.4216666666666,1643.7571428571428,1635.2800000000002
2023-04-25,ICICIBANK.NS,2023-04-24,913.45,922.1,941.4125,941.62,941.205,939.5842857142858,938.0737500000001
2023-08-23,ICICIBANK.NS,2023-08-21,966.85,967.75,,,,,
2023-05-11,HINDUNILVR.NS,2023-05-08,2592.4,2661.75,2661.3149999999996,2666.7039999999997,2664.275,2672.011428571429,2672.1975
2023-06-01,HINDUNILVR.NS,2023-05-29,2697.9,2716.2,2681.415,2679.8320000000003,2680.4016666666666,2666.217142857143,2653.35875
2023-02-02,INFY.NS,2023-01-30,1583.75,1590.5,1546.445,1523.1719999999998,1501.9383333333333,1486.1957142857143,1477.6725000000001
2023-03-31,INFY.NS,2023-03-27,1427.95,1427.6,1274.04,1270.0659999999998,1271.935,1278.182857142857,1280.68375
2023-05-22,INFY.NS,2023-05-22,1292.8,1317.45,1295.76,1297.09,1304.0983333333331,1314.8242857142857,1327.1675
2023-01-24,ITC.NS,2023-01-23,338.95,352.35,379.45,380.35,380.9,380.5,380.48875
2023-04-11,ITC.NS,2023-04-10,396.0,398.5,419.355,420.56200000000007,424.7766666666667,427.25142857142856,429.05
2023-04-21,ITC.NS,2023-04-17,408.25,416.0,427.15,430.82399999999996,432.6449999999999,434.4971428571428,436.3325
2023-04-27,ITC.NS,2023-04-24,416.0,424.6,431.27250000000004,433.566,435.085,437.33714285714285,438.5825
2023-06-15,ITC.NS,2023-06-12,448.1,447.05,465.16,466.584,465.98999999999995,464.3514285714285,462.07875
2023-07-03,ITC.NS,2023-07-03,463.25,468.4,470.175,466.796,463.32666666666665,461.14714285714285,459.54605263157896
2023-03-31,SBIN.NS,2023-03-27,523.75,526.3,558.4375,562.9939999999999,565.5216666666666,568.5871428571429,570.80625
2023-07-03,SBIN.NS,2023-07-03,585.45,593.6,601.49,595.694,591.1766666666667,588.5842857142858,586.9486842105263
2023-07-19,SBIN.NS,2023-07-17,601.45,609.6,584.6475,582.198,581.3961538461539,,
2023-06-23,BHARTIARTL.NS,2023-06-19,854.8,878.75,881.8225,882.298,882.11,879.2057142857143,878.2825
2023-02-08,BAJFINANCE.NS,2023-02-06,6351.65,6458.7,6128.1675,6044.236,5978.03,5948.428571428572,5941.78125
2023-04-25,BAJFINANCE.NS,2023-04-24,6075.25,6249.15,6699.925,6768.396,6820.051666666666,6876.091428571428,6897.67375
2023-05-08,BAJFINANCE.NS,2023-05-08,6657.95,6714.4,6907.860000000001,6953.932,6990.303333333333,7008.881428571429,7098.297500000001
2023-05-26,BAJFINANCE.NS,2023-05-22,6904.5,7040.5,7106.445,7221.987999999999,7263.861666666666,7303.138571428571,7322.41875
